,Open,High,Low,Close,Vol,RSI,Aroon_Up,Aroon_Down,ATR,iVAR,%K,Close-Open,High-Low,%D,MFI,Close-Upper,Lower-Close,MACD_Hist,PSAR_Hist,PSAR_Hist-1,MACD_Hist-1,PSAR_Hist-2,MACD_Hist-2,PSAR_Hist-3,MACD_Hist-3,PSAR_Hist-4,MACD_Hist-4,PSAR_Hist-5,MACD_Hist-5,Signal,Date
1833,37.98,38.44,37.83,38.32,676214,76.6355140186916,28.571428571428573,85.71428571428571,0.7264285714285715,0.04851260787447255,88.72549019607841,0.3400000000000034,0.6099999999999994,84.88562091503267,68.94994898684087,-0.6668382784093012,-4.039838278409306,0.3138162580054917,2.182525024686825,2.0623098094421977,0.32999330635204144,2.542075879828481,0.36388371910086736,2.6235607389439934,0.36534595892104504,2.5765539775999926,0.35903507630776865,2.3999510399999977,0.3442152438448333,0.44721881972701816,2024-01-17 00:00:00+00:00
1834,38.55,38.55,37.38,37.79,1025373,74.27536231884056,35.714285714285715,92.85714285714286,0.7721428571428568,0.04987091762638317,75.735294117647,-0.759999999999998,1.1699999999999946,81.53594771241826,67.37379489949808,-1.3096035926431924,-3.509603592643195,0.25271483601698314,1.4411230227118779,2.182525024686825,0.3138162580054917,2.0623098094421977,0.32999330635204144,2.542075879828481,0.36388371910086736,2.6235607389439934,0.36534595892104504,2.5765539775999926,0.35903507630776865,0.38726669486874243,2024-01-18 00:00:00+00:00
1835,37.9,38.29,37.51,38.02,813638,78.58439201451908,42.857142857142854,100.0,0.7914285714285713,0.051339833389256434,81.37254901960789,0.12000000000000455,0.7800000000000011,81.94444444444444,72.75660765369688,-1.2045551161393675,-3.756555116139374,0.2145841607365741,1.476633180894929,1.4411230227118779,0.25271483601698314,2.182525024686825,0.3138162580054917,2.0623098094421977,0.32999330635204144,2.542075879828481,0.36388371910086736,2.6235607389439934,0.36534595892104504,0.49649989151525453,2024-01-19 00:00:00+00:00
1836,38.03,38.19,37.61,37.93,552656,76.5682656826568,50.0,100.0,0.7828571428571429,0.052592968291788236,76.775956284153,-0.10000000000000142,0.5799999999999983,77.96126647380264,68.45504393133515,-1.4175335028703913,-3.5895335028703883,0.17193924435175875,1.2077025264233328,1.476633180894929,0.2145841607365741,1.4411230227118779,0.25271483601698314,2.182525024686825,0.3138162580054917,2.0623098094421977,0.32999330635204144,2.542075879828481,0.36388371910086736,0.570338393639302,2024-01-22 00:00:00+00:00
1837,38.0,38.12,37.87,37.94,528344,73.1501057082452,57.142857142857146,100.0,0.7485714285714283,0.05282681161630056,74.69879518072278,-0.060000000000002274,0.25,77.61576682816123,68.43650252829565,-1.516242230220577,-3.5112422302205673,0.1346902881465072,1.0530863243094615,1.2077025264233328,0.17193924435175875,1.476633180894929,0.2145841607365741,1.4411230227118779,0.25271483601698314,2.182525024686825,0.3138162580054917,2.0623098094421977,0.32999330635204144,0.4856899324343278,2024-01-23 00:00:00+00:00
1838,38.0,38.19,37.61,37.66,666320,71.63561076604549,64.28571428571429,100.0,0.7621428571428568,0.05182705826064127,65.43209876543197,-0.3400000000000034,0.5799999999999983,72.30228341010259,64.49643614511226,-1.8325928300092258,-3.05759283000922,0.08396195816110219,0.6216394183647012,1.0530863243094615,0.1346902881465072,1.2077025264233328,0.17193924435175875,1.476633180894929,0.2145841607365741,1.4411230227118779,0.25271483601698314,2.182525024686825,0.3138162580054917,0.5779544445595501,2024-01-24 00:00:00+00:00
1839,37.67,37.75,37.2,37.36,708237,56.62337662337659,71.42857142857143,100.0,0.6992857142857137,0.051488707182117226,24.468085106382993,-0.3100000000000023,0.5499999999999972,54.86632635084592,55.861424500214845,-2.1138535658624704,-2.5498535658624633,0.025976561148829957,0.18230826489552499,0.6216394183647012,0.08396195816110219,1.0530863243094615,0.1346902881465072,1.2077025264233328,0.17193924435175875,1.476633180894929,0.2145841607365741,1.4411230227118779,0.25271483601698314,0.6047293063088066,2024-01-25 00:00:00+00:00
1840,37.36,37.68,37.06,37.17,490250,45.13274336283188,78.57142857142857,85.71428571428571,0.6792857142857136,0.049923001964984,11.04972375690622,-0.18999999999999773,0.6199999999999974,33.64996920957373,47.34121878274411,-2.2019152359805787,-2.0519152359805872,-0.026556997372859326,-1.6099999999999994,0.18230826489552499,0.025976561148829957,0.6216394183647012,0.08396195816110219,1.0530863243094615,0.1346902881465072,1.2077025264233328,0.17193924435175875,1.476633180894929,0.2145841607365741,0.581092881021581,2024-01-26 00:00:00+00:00
1841,37.17,38.5,37.17,38.3,1134514,57.04387990762125,85.71428571428571,92.85714285714286,0.7199999999999994,0.04986372931018228,73.48066298342523,1.1299999999999955,1.3299999999999983,36.33282394890482,46.60061639630328,-0.9730420601338423,-2.740042060133838,0.01138029180523703,-0.445600000000006,-1.6099999999999994,-0.026556997372859326,0.18230826489552499,0.025976561148829957,0.6216394183647012,0.08396195816110219,1.0530863243094615,0.1346902881465072,1.2077025264233328,0.17193924435175875,0.43131032176574813,2024-01-29 00:00:00+00:00
1842,38.32,39.5,38.29,39.38,2281236,68.66537717601544,7.142857142857143,100.0,0.7678571428571423,0.05268112403654955,95.25691699604754,1.0600000000000023,1.2100000000000009,59.92910124545966,58.93805342945247,0.049347131139334977,-3.444652868860665,0.10081739904496079,2.3200000000000003,-0.445600000000006,0.01138029180523703,-1.6099999999999994,-0.026556997372859326,0.18230826489552499,0.025976561148829957,0.6216394183647012,0.08396195816110219,1.0530863243094615,0.1346902881465072,0.30980862366098627,2024-01-30 00:00:00+00:00
1843,39.42,39.47,38.52,38.83,1341701,59.59031657355677,14.285714285714286,28.571428571428573,0.7742857142857135,0.052921859896438335,72.54098360655729,-0.5900000000000034,0.9499999999999957,80.42618786201002,58.015984765049915,-0.4858399454946323,-2.571839945494631,0.11359257831065078,1.721199999999996,2.3200000000000003,0.10081739904496079,-0.445600000000006,0.01138029180523703,-1.6099999999999994,-0.026556997372859326,0.18230826489552499,0.025976561148829957,0.6216394183647012,0.08396195816110219,0.38989000692646947,2024-01-31 00:00:00+00:00
1844,38.79,39.1,38.69,38.92,506625,58.66666666666666,21.428571428571427,35.714285714285715,0.7321428571428567,0.05441086808014047,76.22950819672137,0.13000000000000256,0.4100000000000037,81.3424695997754,51.13146146977013,-0.2406155569987547,-2.1716155569987663,0.11823225468338533,1.763376000000001,1.721199999999996,0.11359257831065078,2.3200000000000003,0.10081739904496079,-0.445600000000006,0.01138029180523703,-1.6099999999999994,-0.026556997372859326,0.18230826489552499,0.025976561148829957,0.5246131990933574,2024-02-01 00:00:00+00:00
1845,38.92,40.1,38.84,39.81,1558812,63.52941176470584,7.142857142857143,42.857142857142854,0.7778571428571419,0.05823514081685775,90.46052631578951,0.8900000000000006,1.259999999999998,79.74367270635607,53.696271467346584,0.35454806169604325,-3.060451938303963,0.16831419178132084,2.6065084800000022,1.763376000000001,0.11823225468338533,1.721199999999996,0.11359257831065078,2.3200000000000003,0.10081739904496079,-0.445600000000006,0.01138029180523703,-1.6099999999999994,-0.026556997372859326,0.32554018344193736,2024-02-02 00:00:00+00:00
1846,39.81,40.2,39.37,39.91,1312113,66.66666666666663,7.142857142857143,50.0,0.7949999999999992,0.06164820689452756,90.76433121019089,0.09999999999999432,0.8300000000000054,85.81812190756726,61.544152097249416,0.1440418022539376,-3.2299581977460576,0.19345350313429366,2.590648140799999,2.6065084800000022,0.16831419178132084,1.763376000000001,0.11823225468338533,1.721199999999996,0.11359257831065078,2.3200000000000003,0.10081739904496079,-0.445600000000006,0.01138029180523703,0.46576458489552586,2024-02-05 00:00:00+00:00
1847,39.91,40.4,39.53,40.28,945282,66.7808219178082,7.142857142857143,57.142857142857146,0.8135714285714276,0.0656902225424558,96.40718562874258,0.37000000000000455,0.8699999999999974,92.54401438490765,62.40736917431326,0.1551880992117347,-3.6998119007882693,0.21843126521292255,2.7878092523520053,2.590648140799999,0.19345350313429366,2.6065084800000022,0.16831419178132084,1.763376000000001,0.11823225468338533,1.721199999999996,0.11359257831065078,2.3200000000000003,0.10081739904496079,0.6220537552367151,2024-02-06 00:00:00+00:00
1848,40.5,40.65,39.46,39.67,1784178,65.87837837837839,7.142857142857143,64.28571428571429,0.8149999999999993,0.06673956501213578,72.70194986072428,-0.8299999999999983,1.1899999999999977,86.62448889988592,58.85801211831711,-0.6054518408819476,-3.0184518408819585,0.17895923619533527,1.9451845121638485,2.7878092523520053,0.21843126521292255,2.590648140799999,0.19345350313429366,2.6065084800000022,0.16831419178132084,1.763376000000001,0.11823225468338533,1.721199999999996,0.11359257831065078,0.4353655703601689,2024-02-07 00:00:00+00:00
1849,39.67,39.85,39.07,39.22,967573,59.771986970684,14.285714285714286,71.42857142857143,0.8149999999999993,0.06667235576812837,60.16713091922002,-0.45000000000000284,0.7800000000000011,76.42542213622896,52.76325918042726,-1.1282657830548644,-2.4992657830548595,0.11096345761592596,1.2026660609474646,1.9451845121638485,0.17895923619533527,2.7878092523520053,0.21843126521292255,2.590648140799999,0.19345350313429366,2.6065084800000022,0.16831419178132084,1.763376000000001,0.11823225468338533,0.5207488654267767,2024-02-08 00:00:00+00:00
1850,39.2,39.58,38.75,39.05,1282392,59.00321543408357,21.428571428571427,78.57142857142857,0.8328571428571421,0.06527111885317786,55.43175487465173,-0.15000000000000568,0.8299999999999983,62.76694521819868,50.21693814927241,-1.3465802541066623,-2.2735802541066548,0.04627003418228415,0.7693994548527172,1.2026660609474646,0.11096345761592596,1.9451845121638485,0.17895923619533527,2.7878092523520053,0.21843126521292255,2.590648140799999,0.19345350313429366,2.6065084800000022,0.16831419178132084,0.4831633355626188,2024-02-09 00:00:00+00:00
1851,39.05,40.25,39.05,39.89,2193379,63.829787234042556,28.571428571428573,85.71428571428571,0.9007142857142851,0.06455482349466217,78.83008356545965,0.8400000000000034,1.2000000000000028,64.80965645311046,55.18141503170402,-0.6711283721347456,-3.109128372134748,0.0513881808224359,1.3724595093674452,0.7693994548527172,0.04627003418228415,1.2026660609474646,0.11096345761592596,1.9451845121638485,0.17895923619533527,2.7878092523520053,0.21843126521292255,2.590648140799999,0.19345350313429366,0.35742488545699125,2024-02-12 00:00:00+00:00
1852,39.96,39.99,39.39,39.6,1022124,63.739376770538264,35.714285714285715,92.85714285714286,0.9021428571428568,0.0617096855295881,70.7520891364903,-0.35999999999999943,0.6000000000000014,68.33797585886721,53.95126352436601,-1.0558806489316623,-2.7508806489316697,0.02776348123296124,0.869213558430701,1.3724595093674452,0.0513881808224359,0.7693994548527172,0.04627003418228415,1.2026660609474646,0.11096345761592596,1.9451845121638485,0.17895923619533527,2.7878092523520053,0.21843126521292255,0.4619591140503978,2024-02-13 00:00:00+00:00
1853,39.75,39.75,39.2,39.49,779025,65.50218340611353,42.857142857142854,100.0,0.9021428571428568,0.05702808331820008,67.68802228412262,-0.259999999999998,0.5499999999999972,72.42339832869085,53.620658680055826,-1.240264113360297,-2.598264113360301,-0.0012143308438610223,0.5672922025876304,0.869213558430701,0.02776348123296124,1.3724595093674452,0.0513881808224359,0.7693994548527172,0.04627003418228415,1.2026660609474646,0.11096345761592596,1.9451845121638485,0.17895923619533527,0.5690827382504278,2024-02-14 00:00:00+00:00
1854,39.5,39.53,38.98,39.24,745691,64.9350649350649,50.0,100.0,0.8971428571428574,0.051537949300711434,59.482758620689715,-0.259999999999998,0.5500000000000043,65.97429001376754,52.783388351428556,-1.5091707556295901,-2.222170755629584,-0.04096001055694054,-1.4099999999999966,0.5672922025876304,-0.0012143308438610223,0.869213558430701,0.02776348123296124,1.3724595093674452,0.0513881808224359,0.7693994548527172,0.04627003418228415,1.2026660609474646,0.11096345761592596,0.5501394833257596,2024-02-15 00:00:00+00:00
1855,39.28,39.3,38.2,38.84,1189196,54.35483870967746,57.142857142857146,7.142857142857143,0.8807142857142856,0.047231619646858444,26.122448979591905,-0.4399999999999977,1.0999999999999943,51.09774329480141,46.455029627287914,-1.9057832376018027,-1.7367832376018058,-0.09485054031222573,-1.7765999999999948,-1.4099999999999966,-0.04096001055694054,0.5672922025876304,-0.0012143308438610223,0.869213558430701,0.02776348123296124,1.3724595093674452,0.0513881808224359,0.7693994548527172,0.04627003418228415,0.5679239129983245,2024-02-16 00:00:00+00:00
1856,38.61,39.14,38.47,38.89,775263,45.26112185686653,64.28571428571429,14.285714285714286,0.8421428571428571,0.04128171005748051,28.163265306122405,0.28000000000000114,0.6700000000000017,37.92282430213467,41.57474387930446,-1.843012784147895,-1.6780127841478887,-0.1258476251374102,-1.6299360000000007,-1.7765999999999948,-0.09485054031222573,-1.4099999999999966,-0.04096001055694054,0.5672922025876304,-0.0012143308438610223,0.869213558430701,0.02776348123296124,1.3724595093674452,0.0513881808224359,0.4834876447336178,2024-02-19 00:00:00+00:00
1857,38.89,39.26,37.38,37.74,1802791,40.55459272097058,71.42857142857143,7.142857142857143,0.9085714285714285,0.039533681566627496,11.009174311926602,-1.1499999999999986,1.8799999999999955,21.764962865880296,40.54192274131624,-3.009775197491763,-0.5647751974917696,-0.2171649881805079,-2.687138560000001,-1.6299360000000007,-0.1258476251374102,-1.7765999999999948,-0.09485054031222573,-1.4099999999999966,-0.04096001055694054,0.5672922025876304,-0.0012143308438610223,0.869213558430701,0.02776348123296124,0.6158975413722683,2024-02-20 00:00:00+00:00
1858,37.74,37.75,36.68,37.01,1494695,35.101404056162224,78.57142857142857,7.142857142857143,0.9557142857142854,0.040540934100454215,8.31234256926948,-0.730000000000004,1.0700000000000003,15.828260729106157,38.466338022724784,-3.8266531713397214,0.013346828660282029,-0.3142045442076561,-3.234310246400007,-2.687138560000001,-0.2171649881805079,-1.6299360000000007,-0.1258476251374102,-1.7765999999999948,-0.09485054031222573,-1.4099999999999966,-0.04096001055694054,0.5672922025876304,-0.0012143308438610223,0.854823416607859,2024-02-21 00:00:00+00:00
1859,36.71,37.51,36.71,37.31,578734,28.522336769759477,85.71428571428571,14.285714285714286,0.9228571428571425,0.041153781525011965,15.869017632241883,0.6000000000000014,0.7999999999999972,11.730178171145985,34.71584372300666,-3.532931791361605,-0.29793179136161996,-0.34329535661721106,-2.6491654266880005,-3.234310246400007,-0.3142045442076561,-2.687138560000001,-0.2171649881805079,-1.6299360000000007,-0.1258476251374102,-1.7765999999999948,-0.09485054031222573,-1.4099999999999966,-0.04096001055694054,0.40912506836944473,2024-02-22 00:00:00+00:00
1860,37.6,38.13,37.36,38.07,812521,35.80246913580251,92.85714285714286,21.428571428571427,0.9221428571428564,0.04039960777423505,35.012594458438315,0.46999999999999886,0.7700000000000031,19.731318219983223,32.515263304823634,-2.6815106653302223,-0.8765106653302155,-0.2981336595410137,-1.6268321925529605,-2.6491654266880005,-0.34329535661721106,-3.234310246400007,-0.3142045442076561,-2.687138560000001,-0.2171649881805079,-1.6299360000000007,-0.1258476251374102,-1.7765999999999948,-0.09485054031222573,0.5028757919370399,2024-02-26 00:00:00+00:00
1861,38.31,38.31,37.61,37.72,467642,30.1857585139319,100.0,28.571428571428573,0.9099999999999996,0.040498768343390175,26.19647355163727,-0.5900000000000034,0.7000000000000028,25.69269521410582,30.31235543422001,-3.0664298755802193,-0.6194298755802023,-0.27895747873747456,-1.7354856171487256,-1.6268321925529605,-0.2981336595410137,-2.6491654266880005,-0.34329535661721106,-3.234310246400007,-0.3142045442076561,-2.687138560000001,-0.2171649881805079,-1.6299360000000007,-0.1258476251374102,0.5638098412009533,2024-02-27 00:00:00+00:00
1862,37.72,38.46,37.38,37.61,1221936,32.718120805369125,85.71428571428571,35.714285714285715,0.9021428571428568,0.040955319533212,26.050420168067216,-0.10999999999999943,1.0799999999999983,29.08649605938093,31.592380503395788,-3.167930877042963,-0.677930877042968,-0.26112172335780875,-1.6234467677768265,-1.7354856171487256,-0.27895747873747456,-1.6268321925529605,-0.2981336595410137,-2.6491654266880005,-0.34329535661721106,-3.234310246400007,-0.3142045442076561,-2.687138560000001,-0.2171649881805079,0.6021411525534486,2024-02-28 00:00:00+00:00
1863,37.61,39.14,37.55,38.54,1952957,44.72049689440994,92.85714285714286,42.857142857142854,0.9599999999999999,0.040865087636050755,52.10084033613443,0.9299999999999997,1.5900000000000034,34.782578018612966,41.655175777487166,-2.2285912295491173,-1.627591229549104,-0.17809558083726978,1.8599999999999994,-1.6234467677768265,-0.26112172335780875,-1.7354856171487256,-0.27895747873747456,-1.6268321925529605,-0.2981336595410137,-2.6491654266880005,-0.34329535661721106,-3.234310246400007,-0.3142045442076561,0.4673454833389332,2024-02-29 00:00:00+00:00
1864,38.56,39.18,38.54,39.06,952389,50.07363770250371,100.0,50.0,0.9464285714285714,0.040783210371040345,66.66666666666673,0.5,0.6400000000000006,48.272642390289455,48.55434982447536,-1.7178217621043501,-2.1428217621043473,-0.0843210605011031,2.3308000000000035,1.8599999999999994,-0.17809558083726978,-1.6234467677768265,-0.26112172335780875,-1.7354856171487256,-0.27895747873747456,-1.6268321925529605,-0.2981336595410137,-2.6491654266880005,-0.34329535661721106,0.5261748881330082,2024-03-01 00:00:00+00:00
1865,39.09,40.23,39.07,39.78,2194705,49.17541229385308,7.142857142857143,57.142857142857146,0.9442857142857137,0.041786950401489505,87.32394366197194,0.6899999999999977,1.1599999999999966,68.69715022159103,48.55203053424874,-0.9932167004560739,-2.861216700456083,0.024230237024955234,2.952767999999999,2.3308000000000035,-0.0843210605011031,1.8599999999999994,-0.17809558083726978,-1.6234467677768265,-0.26112172335780875,-1.7354856171487256,-0.27895747873747456,-1.6268321925529605,-0.2981336595410137,0.5271836863934585,2024-03-04 00:00:00+00:00
1866,39.95,40.55,39.31,39.78,2325824,51.41065830721002,7.142857142857143,64.28571428571429,0.989999999999999,0.04217224612647826,80.1033591731267,-0.1700000000000017,1.2399999999999949,78.03132316725511,58.63221075665532,-0.9724307908329664,-2.8534307908329666,0.09034895027089347,2.7486019199999987,2.952767999999999,0.024230237024955234,2.3308000000000035,-0.0843210605011031,1.8599999999999994,-0.17809558083726978,-1.6234467677768265,-0.26112172335780875,-1.7354856171487256,-0.27895747873747456,0.5960543629486015,2024-03-05 00:00:00+00:00
1867,39.87,40.16,39.47,39.66,914328,51.33020344287946,14.285714285714286,71.42857142857143,0.999999999999999,0.04248293603432512,77.00258397932814,-0.21000000000000085,0.6899999999999977,81.47662893814226,58.1451729103712,-0.9815678914670372,-2.68456789146704,0.11854164634997333,2.3471137663999926,2.7486019199999987,0.09034895027089347,2.952767999999999,0.024230237024955234,2.3308000000000035,-0.0843210605011031,1.8599999999999994,-0.17809558083726978,-1.6234467677768265,-0.26112172335780875,0.686072535079095,2024-03-06 00:00:00+00:00
1868,39.65,39.72,39.35,39.54,591344,52.39616613418528,21.428571428571427,78.57142857142857,0.9871428571428557,0.042411792990922924,73.90180878552975,-0.10999999999999943,0.36999999999999744,77.00258397932818,58.657456010321205,-1.0830881651511888,-2.559088165151188,0.1212149615126849,1.9681446650879977,2.3471137663999926,0.11854164634997333,2.7486019199999987,0.09034895027089347,2.952767999999999,0.024230237024955234,2.3308000000000035,-0.0843210605011031,1.8599999999999994,-0.17809558083726978,0.6365429332265808,2024-03-07 00:00:00+00:00
1869,39.67,40.2,39.41,40.13,1401741,59.99999999999998,28.571428571428573,85.71428571428571,0.9649999999999993,0.04309855502132105,89.14728682170556,0.46000000000000085,0.7900000000000063,80.01722652885447,66.05667625037215,-0.6259397043798955,-3.1909397043799075,0.1527873514053,2.3198930918809637,1.9681446650879977,0.1212149615126849,2.3471137663999926,0.11854164634997333,2.7486019199999987,0.09034895027089347,2.952767999999999,0.024230237024955234,2.3308000000000035,-0.0843210605011031,0.584063189541089,2024-03-11 00:00:00+00:00
1870,40.12,40.16,39.74,40.08,742478,59.224806201550344,35.714285714285715,92.85714285714286,0.947142857142856,0.04300595244847417,87.85529715762276,-0.03999999999999915,0.4199999999999946,83.63479758828602,66.03604964786607,-0.8044831044068701,-3.166483104406865,0.15962650649856194,2.050701644530484,2.3198930918809637,0.1527873514053,1.9681446650879977,0.1212149615126849,2.3471137663999926,0.11854164634997333,2.7486019199999987,0.09034895027089347,2.952767999999999,0.024230237024955234,0.6016119932955117,2024-03-12 00:00:00+00:00
1871,40.16,41.59,40.13,41.08,5641662,76.50793650793639,7.142857142857143,100.0,0.9207142857142853,0.0442415254226226,89.61303462321783,0.9200000000000017,1.4600000000000009,88.87187286751538,80.77716045605774,-0.05149478043086475,-4.29449478043086,0.2172495552819444,2.849045512968047,2.050701644530484,0.15962650649856194,2.3198930918809637,0.1527873514053,1.9681446650879977,0.1212149615126849,2.3471137663999926,0.11854164634997333,2.7486019199999987,0.09034895027089347,0.22293559765877013,2024-03-13 00:00:00+00:00
1872,41.04,41.58,40.19,40.22,2486079,74.96111975116636,14.285714285714286,100.0,0.9435714285714282,0.042441808765536077,71.92622950819664,-0.8200000000000003,1.3900000000000006,83.13152042967907,76.62048700746541,-0.9980088240654581,-3.4590088240654566,0.18448625896556242,1.653140961671241,2.849045512968047,0.2172495552819444,2.050701644530484,0.15962650649856194,2.3198930918809637,0.1527873514053,1.9681446650879977,0.1212149615126849,2.3471137663999926,0.11854164634997333,0.5114416724988189,2024-03-14 00:00:00+00:00
1873,40.12,40.73,39.9,40.52,1479411,74.96111975116636,21.428571428571427,100.0,0.9457142857142854,0.043199172724985115,74.70449172576834,0.4000000000000057,0.8299999999999983,78.74791861906093,71.12070857374596,-0.8438195208207446,-3.8018195208207572,0.1703960672734005,1.650826865504122,1.653140961671241,0.18448625896556242,2.849045512968047,0.2172495552819444,2.050701644530484,0.15962650649856194,2.3198930918809637,0.1527873514053,1.9681446650879977,0.1212149615126849,0.35140848891740717,2024-03-15 00:00:00+00:00
1874,40.64,40.91,40.32,40.66,1127200,72.28915662650596,28.571428571428573,92.85714285714286,0.9292857142857136,0.04465264643568959,77.90973871733951,0.01999999999999602,0.5899999999999963,74.84681998376816,71.58340239317262,-0.884642920557269,-3.9806429205572584,0.15814925361727256,1.5187441789537033,1.650826865504122,0.1703960672734005,1.653140961671241,0.18448625896556242,2.849045512968047,0.2172495552819444,2.050701644530484,0.15962650649856194,2.3198930918809637,0.1527873514053,0.4552863638157678,2024-03-18 00:00:00+00:00
